,iteracion,path,distancia
303,303,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
304,304,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
305,305,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
306,306,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
307,307,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
308,308,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
309,309,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
310,310,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
311,311,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
312,312,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
313,313,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
314,314,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
315,315,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
316,316,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
317,317,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
318,318,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
319,319,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
320,320,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
321,321,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
322,322,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
323,323,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
324,324,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
325,325,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
326,326,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
327,327,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
328,328,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
329,329,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
330,330,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
331,331,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
332,332,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
333,333,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
334,334,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
335,335,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
336,336,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
337,337,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
338,338,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
339,339,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
340,340,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
341,341,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
342,342,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
343,343,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
344,344,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
345,345,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
346,346,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
347,347,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
348,348,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
349,349,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
350,350,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
351,351,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
352,352,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
353,353,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
354,354,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
355,355,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
356,356,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
357,357,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
358,358,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
359,359,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
360,360,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
361,361,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
362,362,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
363,363,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
364,364,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
365,365,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
366,366,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
367,367,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
368,368,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
369,369,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
370,370,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
371,371,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
372,372,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
373,373,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
374,374,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
375,375,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
376,376,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
377,377,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
378,378,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
379,379,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
380,380,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
381,381,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
382,382,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
383,383,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
384,384,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
385,385,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
386,386,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
387,387,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
388,388,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
389,389,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
390,390,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
391,391,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
392,392,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
393,393,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
394,394,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
395,395,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
396,396,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
397,397,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
398,398,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
399,399,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
400,400,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
401,401,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
402,402,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
403,403,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
404,404,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
405,405,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
406,406,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
407,407,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
408,408,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
409,409,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
410,410,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
411,411,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
412,412,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
413,413,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
414,414,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
415,415,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
416,416,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
417,417,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
418,418,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
419,419,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
420,420,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
421,421,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
422,422,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
423,423,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
424,424,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
425,425,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
426,426,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
427,427,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
428,428,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
429,429,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
430,430,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
431,431,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
432,432,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
433,433,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
434,434,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
435,435,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
436,436,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
437,437,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
438,438,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
439,439,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
440,440,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
441,441,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
442,442,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
443,443,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
444,444,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
445,445,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
446,446,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
447,447,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
448,448,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
449,449,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
450,450,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
451,451,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
452,452,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
453,453,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
454,454,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
455,455,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
456,456,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
457,457,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
458,458,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
459,459,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
460,460,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
461,461,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
462,462,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
463,463,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
464,464,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
465,465,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
466,466,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
467,467,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
468,468,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
469,469,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
470,470,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
471,471,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
472,472,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
473,473,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
474,474,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
475,475,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
476,476,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
477,477,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
478,478,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
479,479,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
480,480,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
481,481,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
482,482,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
483,483,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
484,484,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
485,485,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
486,486,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
487,487,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
488,488,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
489,489,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
490,490,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
491,491,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
492,492,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
493,493,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
494,494,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
495,495,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
496,496,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
497,497,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
498,498,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
499,499,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
500,500,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
501,501,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
502,502,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
503,503,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
504,504,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
505,505,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
506,506,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
507,507,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
508,508,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
509,509,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
510,510,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
511,511,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
512,512,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
513,513,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
514,514,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
515,515,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
516,516,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
517,517,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
518,518,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
519,519,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
520,520,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
521,521,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
522,522,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
523,523,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
524,524,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
525,525,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
526,526,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
527,527,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
528,528,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
529,529,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
530,530,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
531,531,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
532,532,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
533,533,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
534,534,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
535,535,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
536,536,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
537,537,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
538,538,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
539,539,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
540,540,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
541,541,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
542,542,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
543,543,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
544,544,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
545,545,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
546,546,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
547,547,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
548,548,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
549,549,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
550,550,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
551,551,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
552,552,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
553,553,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
554,554,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
555,555,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
556,556,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
557,557,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
558,558,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
559,559,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
560,560,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
561,561,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
562,562,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
563,563,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
564,564,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
565,565,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
566,566,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
567,567,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
568,568,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
569,569,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
570,570,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
571,571,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
572,572,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
573,573,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
574,574,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
575,575,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
576,576,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
577,577,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
578,578,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
579,579,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
580,580,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
581,581,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
582,582,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
583,583,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
584,584,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
585,585,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
586,586,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
587,587,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
588,588,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
589,589,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
590,590,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
591,591,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
592,592,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
593,593,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
594,594,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
595,595,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
596,596,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
597,597,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
598,598,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
599,599,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
600,600,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
601,601,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
602,602,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
603,603,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
604,604,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
605,605,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
606,606,['I' 'B' 'D' 'J' 'G' 'E' 'C' 'A' 'H' 'F'],295
